code,symbol,name_sina,current_price,pct_today,amount_today,volume_today,bid,ask,name_nav,fund_type,nav_value,acc_nav_value,nav_growth_pct,premium_discount_pct,market_price_nav_source,scale_name,fund_share,scale_date,name,market,estimated_size_yi,category,theme,is_qdii,category_priority,amount_today_yi,data_issues,hist_rows,first_date,last_date,last_close,annual_return_3y,return_1y,return_6m,return_3m,return_20d,volatility_1y,max_drawdown_3y,max_drawdown_1y,current_drawdown,return_dd_ratio_1y,ma20,ma60,ma120,ma250,ma_state,price_vs_ma20_pct,pct_from_250_high,avg_amount_20d,avg_amount_60d,amount_stability,style_bucket,track_index,fund_size_yi,fee_rate,tracking_error_60d,valuation_pct_5y,dividend_yield,payout_ratio,style_corr_group,notes,updated_at,rank_return_3y,rank_return_1y,rank_return_6m,rank_return_dd,rank_low_vol,rank_amount,safety_score,return_score,income_score,execution_score,total_score,raw_grade,grade,hard_filter_ok,hard_filter_reason,action,reason,rank
588200,sh588200,科创芯片ETF嘉实,4.377,4.713,7062032314.0,1652543942.0,4.381,4.382,科创芯片ETF嘉实,指数型-股票,,,,,4.377,科创芯片,15000894800.0,2025-01-15,科创芯片ETF嘉实,sh,656.589165396,SATELLITE,科技,False,4,70.62032314,缺折溢价,780,2023-03-31,2026-06-23,4.18,0.489066838595021,1.81102891728312,0.8719211822660096,0.778723404255319,0.07069672131147531,0.4270808019713429,-0.4211663066954643,-0.19295774647887332,-0.011586663513833195,9.385624315846822,3.6799499999999994,3.1727500000000006,2.8684,2.422204,多头,0.1358849984374788,-0.011586663513833195,5694822693.8,4424215617.8,1.2871937504329471,,,,,,,,,,,,0.8831168831168831,0.9027777777777778,0.9090909090909091,0.8888888888888888,0.21794871794871795,0.9743589743589743,10,40,4,9,63,C,C,True,,观察,多头 / 回撤-42.1% / 1年+181.1%,9
159509,sz159509,纳指科技ETF景顺,2.669,0.679,1048763293.0,394885977.0,2.669,2.67,纳指科技ETF景顺,指数型-海外股票,,,,,2.669,纳指科技ETF景顺,6621564118.0,,纳指科技ETF景顺,sz,176.72954630942002,SATELLITE,跨境,True,4,10.48763293,缺折溢价,694,2023-08-08,2026-06-23,2.651,0.431557614355631,0.695012787723785,0.15865384615384626,0.31956197112991536,-0.019237883832778357,0.2794098920271292,-0.3046919163369135,-0.1974947807933195,-0.07630662020905932,3.5191450879460136,2.7241999999999997,2.4397500000000005,2.3046833333333336,2.126976,多头,-0.026870273841861803,-0.07630662020905932,1133214354.1,1040153884.0333333,1.0894679830505583,,,,,,,,,,,,0.8571428571428571,0.75,0.6883116883116883,0.7361111111111112,0.6794871794871795,0.6282051282051282,14,37,4,8,63,C,C,True,,观察,多头 / 回撤-30.5% / 1年+69.5%,10
159732,sz159732,消费电子ETF华夏,1.795,5.032,956216483.0,548127739.0,1.794,1.795,消费电子ETF华夏,指数型-股票,,,,,1.795,消费电子ETF华夏,2915447904.0,,消费电子ETF华夏,sz,52.33228987679999,SATELLITE,科技,False,4,9.56216483,缺折溢价,780,2023-03-31,2026-06-23,1.709,0.3939190962417276,1.1966580976863752,0.6046948356807513,0.5809435707678077,0.04910988336402711,0.34858757305168503,-0.2783933518005539,-0.18031430934656745,-0.035553047404063176,6.636512110563428,1.59725,1.3918,1.273025,1.1266,多头,0.069964000626076,-0.035553047404063176,596381847.15,349369637.93333334,1.7070225411625537,,,,,,,,,,,,0.8181818181818182,0.8194444444444444,0.8441558441558441,0.8333333333333334,0.4230769230769231,0.32051282051282054,14,39,4,6,63,C,C,True,,观察,多头 / 回撤-27.8% / 1年+119.7%,11
562590,sh562590,半导体设备ETF华夏,3.518,5.9,739303714.0,219285100.0,3.522,3.523,半导体设备ETF华夏,指数型-股票,,,,,3.518,半导材料,348663000.0,2025-01-15,半导体设备ETF华夏,sh,12.26596434,SATELLITE,科技,False,4,7.39303714,缺折溢价,649,2023-10-18,2026-06-23,3.322,0.6070636520834984,2.1698473282442747,1.128122998078155,0.9645180366646955,0.1660231660231659,0.4199460012107055,-0.3263558515699334,-0.1944847605224964,-0.0015028554253080362,11.156901560897799,2.7825999999999995,2.3148,2.0862583333333333,1.696612,多头,0.19384748077337766,-0.0015028554253080362,461312917.0,328951548.93333334,1.4023734452561936,,,,,,,,,,,,0.9090909090909091,0.9583333333333334,0.961038961038961,0.9444444444444444,0.2564102564102564,0.15384615384615385,12,44,4,3,63,C,C,True,,观察,多头 / 回撤-32.6% / 1年+217.0%,12
513300,sh513300,纳斯达克ETF华夏,2.681,0.903,666923609.0,250519640.0,2.681,2.682,纳斯达克ETF华夏,指数型-海外股票,,,,,2.681,纳斯达克,2692421000.0,2025-01-15,纳斯达克ETF华夏,sh,72.18380701,SATELLITE,跨境,True,4,6.66923609,缺折溢价,780,2023-03-31,2026-06-23,2.657,0.3212338499741947,0.3535404992358635,0.15622280243690168,0.2574538570752485,-0.011532738095238138,0.21519897247049188,-0.2689114391143912,-0.1633401221995927,-0.07260034904013968,2.1644437047981167,2.7090500000000004,2.4659000000000004,2.3646666666666665,2.273792,多头,-0.019213377383215602,-0.07260034904013968,854070893.65,619564657.7333333,1.3785016349618837,,,,,,,,,,,,0.7402597402597403,0.5833333333333334,0.6623376623376623,0.6111111111111112,0.9358974358974359,0.5512820512820513,18,34,4,7,63,C,C,True,,观察,多头 / 回撤-26.9% / 1年+35.4%,13
513880,sh513880,日经225ETF华安,2.312,1.671,546214578.0,237867900.0,2.314,2.316,日经225ETF华安,指数型-海外股票,,,,,2.312,日经225,1039970000.0,2025-01-15,日经225ETF华安,sh,24.0441064,SATELLITE,跨境,True,4,5.46214578,缺折溢价,780,2023-03-31,2026-06-23,2.274,0.27777578657065805,0.665934065934066,0.3584229390681004,0.35437760571768906,0.09749034749034746,0.2996620029875529,-0.22199312714776642,-0.16760061130922066,-0.05799502899751452,3.9733391228831945,2.17895,1.9652666666666667,1.8695166666666665,1.71652,多头,0.0436219279928407,-0.05799502899751452,491066807.5,299357845.9166667,1.640400658270036,,,,,,,,,,,,0.7142857142857143,0.7361111111111112,0.7792207792207793,0.7638888888888888,0.5897435897435898,0.19230769230769232,16,37,4,6,63,C,C,True,,观察,多头 / 回撤-22.2% / 1年+66.6%,14
512480,sh512480,半导体ETF国联安,2.652,5.573,2258291426.0,877675046.0,2.652,2.653,半导体ETF国联安,指数型-股票,,,,,2.652,半导体,23739003600.0,2025-01-15,半导体ETF国联安,sh,629.5583754720001,SATELLITE,科技,False,4,22.58291426,缺折溢价,780,2023-03-31,2026-06-23,2.512,0.412163320326719,1.497017892644135,0.7930049964311205,0.7312198483804273,0.06984667802385025,0.39643741400236654,-0.3909378292939937,-0.19897959183673464,-0.01567398119122254,7.52347453739104,2.22285,1.9083666666666665,1.7520083333333334,1.5060719999999999,多头,0.13008075218750692,-0.01567398119122254,1879000035.2,1681416964.0333333,1.117509859477515,,,,,,,,,,,,0.8441558441558441,0.875,0.8961038961038961,0.8611111111111112,0.3333333333333333,0.7948717948717948,11,39,4,8,62,C,C,True,,观察,多头 / 回撤-39.1% / 1年+149.7%,15
159995,sz159995,芯片ETF华夏,3.012,5.573,1931862529.0,661436552.0,3.011,3.012,芯片ETF华夏,指数型-股票,,,,,3.012,芯片ETF华夏,10235163006.0,,芯片ETF华夏,sz,308.28310974071996,SATELLITE,科技,False,4,19.31862529,缺折溢价,780,2023-03-31,2026-06-23,2.853,0.39586074654456316,1.4157493649449622,0.7155742633794349,0.6941805225653208,0.04620462046204632,0.39914203045223173,-0.35720761559383507,-0.21711798839458418,-0.022945205479452002,6.520645181973678,2.5418000000000003,2.1824000000000003,2.0270916666666667,1.765472,多头,0.12243292155165619,-0.022945205479452002,1495433959.0,1165752724.5333333,1.2828054591068123,,,,,,,,,,,,0.8311688311688312,0.8611111111111112,0.8701298701298701,0.8194444444444444,0.32051282051282054,0.7692307692307693,11,39,4,8,62,C,C,True,,观察,多头 / 回撤-35.7% / 1年+141.6%,16
159781,sz159781,科创创业ETF易方达,1.381,2.145,708396830.0,519236225.0,1.381,1.382,科创创业ETF易方达,指数型-股票,,,,,1.381,科创创业ETF易方达,12100860533.0,,科创创业ETF易方达,sz,167.11288396073,SATELLITE,行业主题,False,4,7.0839683,缺折溢价,780,2023-03-31,2026-06-23,1.352,0.32591667579307804,1.5318352059925093,0.5106145251396648,0.4808324205914567,0.040000000000000036,0.3444292181660131,-0.3156996587030716,-0.14742268041237117,-0.037722419928825524,10.390770278410725,1.2933,1.13965,1.0387499999999998,0.8947640000000001,多头,0.04538776772597242,-0.037722419928825524,678334311.55,431418823.45,1.5723335994601466,,,,,,,,,,,,0.7662337662337663,0.8888888888888888,0.8181818181818182,0.9166666666666666,0.46153846153846156,0.38461538461538464,12,40,3,7,62,C,C,True,,观察,多头 / 回撤-31.6% / 1年+153.2%,17
513520,sh513520,日经ETF华夏,2.468,0.858,965158221.0,392034578.0,2.468,2.469,日经ETF华夏,指数型-海外股票,,,,,2.468,日经ETF,715887200.0,2025-01-15,日经ETF华夏,sh,17.668096096,SATELLITE,跨境,True,4,9.65158221,缺折溢价,780,2023-03-31,2026-06-23,2.447,0.29299202881334563,0.6657590197413206,0.3678032420346564,0.33278867102396514,0.10774105930285205,0.2975683043085545,-0.24201474201474193,-0.1597384399813172,-0.06101304681504216,4.167807196684699,2.3415500000000002,2.1180333333333334,2.0163333333333333,1.8441039999999997,多头,0.04503427217014355,-0.06101304681504216,598799914.2,427671742.28333336,1.4001390669465694,,,,,,,,,,,,0.7272727272727273,0.7222222222222222,0.7922077922077922,0.7777777777777778,0.6153846153846154,0.3333333333333333,16,37,4,4,61,C,C,True,,观察,多头 / 回撤-24.2% / 1年+66.6%,18
159687,sz159687,亚太精选ETF南方,1.972,0.305,940427290.0,478539004.0,1.972,1.973,亚太精选ETF南方,指数型-海外股票,,,,,1.972,亚太精选ETF南方,1633928658.0,,亚太精选ETF南方,sz,32.221073135759994,SATELLITE,跨境,True,4,9.4042729,缺折溢价,780,2023-03-28,2026-06-23,1.966,0.25315851215183405,0.42463768115942035,0.2994051553205552,0.2506361323155215,0.06964091403699668,0.26891323777180154,-0.3444126074498568,-0.13041002277904334,-0.05933014354066979,3.2561736598949422,1.9416500000000003,1.7815,1.70795,1.593304,多头,0.01254088017922883,-0.05933014354066979,1388227886.2,512106999.3666667,2.710816075384344,,,,,,,,,,,,0.7012987012987013,0.6527777777777778,0.7532467532467533,0.7083333333333334,0.7307692307692307,0.7051282051282052,14,36,4,7,61,C,C,True,,观察,多头 / 回撤-34.4% / 1年+42.5%,19
159819,sz159819,人工智能ETF易方达,2.099,2.34,724917388.0,350388055.0,2.099,2.1,人工智能ETF易方达,指数型-股票,,,,,2.099,人工智能ETF易方达,11045229669.0,,人工智能ETF易方达,sz,231.83937075231003,SATELLITE,科技,False,4,7.24917388,缺折溢价,780,2023-03-31,2026-06-23,2.051,0.33244365870201276,1.2172972972972973,0.39618788291354656,0.39239646978954523,-0.00194647201946474,0.36341983588769183,-0.44573643410852715,-0.15845070422535212,-0.03618421052631582,7.682498498498498,1.9794,1.8157333333333334,1.6991333333333334,1.483516,多头,0.03617257754875225,-0.03618421052631582,790020445.15,713535252.2,1.1071918909600862,,,,,,,,,,,,0.7922077922077922,0.8333333333333334,0.8051948051948052,0.875,0.3717948717948718,0.5128205128205128,9,39,4,8,60,C,C,True,,观察,多头 / 回撤-44.6% / 1年+121.7%,20
513100,sh513100,纳指ETF国泰,2.187,0.598,1154702339.0,530993114.0,2.188,2.189,纳指ETF国泰,指数型-海外股票,,,,,2.187,纳指ETF,9499110600.0,2025-01-15,纳指ETF国泰,sh,207.74554882199996,SATELLITE,跨境,True,4,11.54702339,缺折溢价,780,2023-03-31,2026-06-23,2.174,0.32716686547275087,0.3785668991756499,0.15761448349307772,0.26616191030867786,-0.025549081129538243,0.22179664954943115,-0.24014336917562717,-0.16300000000000003,-0.0807610993657506,2.3224963139610417,2.2301499999999996,2.0228833333333336,1.9371916666666666,1.8486120000000001,多头,-0.025177678631482014,-0.0807610993657506,1117722895.15,861704554.5666667,1.297106867111872,海外,纳斯达克100,214.49,0.8,1.0,80.0,,,QDII_US,nan,2026-06-16T16:32:27,0.7792207792207793,0.6388888888888888,0.6753246753246753,0.6388888888888888,0.9230769230769231,0.6153846153846154,16,36,1,6,59,D,D,True,,淘汰,多头 / 回撤-24.0% / 1年+37.9%,21
159813,sz159813,半导体ETF鹏华,1.923,5.543,572963132.0,307278645.0,1.923,1.924,半导体ETF鹏华,指数型-股票,,,,,1.923,半导体ETF鹏华,3279862410.0,,半导体ETF鹏华,sz,63.0717541443,SATELLITE,科技,False,4,5.72963132,缺折溢价,780,2023-03-31,2026-06-23,1.822,0.3923492971793294,1.4036939313984171,0.7107981220657278,0.6870370370370369,0.04712643678160933,0.400392376239596,-0.35825105782792666,-0.21794871794871806,-0.023056300268096463,6.440478038180969,1.6254000000000002,1.3965166666666666,1.2977750000000001,1.130704,多头,0.12095484188507433,-0.023056300268096463,495264324.9,418945019.81666666,1.1821702167905737,,,,,,,,,,,,0.8051948051948052,0.8472222222222222,0.8571428571428571,0.8055555555555556,0.3076923076923077,0.20512820512820512,10,39,4,6,59,D,D,True,,淘汰,多头 / 回撤-35.8% / 1年+140.4%,22
562800,sh562800,稀有金属ETF嘉实,1.18,2.253,804946826.0,698831509.0,1.179,1.18,稀有金属ETF嘉实,指数型-股票,,,,,1.18,稀有金属,1913845000.0,2025-01-15,稀有金属ETF嘉实,sh,22.583371,SATELLITE,行业主题,False,4,8.04946826,缺折溢价,780,2023-03-31,2026-06-23,1.154,0.22225806096550915,1.1691729323308269,0.33410404624277446,0.20964360587002084,0.05580969807868241,0.4111052491642326,-0.4057750759878419,-0.2423993426458505,-0.07010475423045948,4.8233337581241225,1.0893000000000002,1.0890166666666665,1.0648583333333335,0.8913999999999999,多头,0.059395942348296815,-0.07010475423045948,483711809.75,472050273.1666667,1.024704014055757,,,,,,,,,,,,0.6493506493506493,0.8055555555555556,0.7662337662337663,0.7916666666666666,0.2692307692307692,0.1794871794871795,9,37,4,6,56,D,D,True,,淘汰,多头 / 回撤-40.6% / 1年+116.9%,23
562500,sh562500,机器人ETF华夏,1.146,0.792,728247821.0,641143546.0,1.145,1.146,机器人ETF华夏,指数型-股票,,,,,1.146,机器人,6385187300.0,2025-01-15,机器人ETF华夏,sh,73.174246458,SATELLITE,科技,False,4,7.28247821,缺折溢价,780,2023-03-31,2026-06-23,1.137,0.12761910596902815,0.3633093525179856,0.22126745435016115,0.23586956521739122,-0.06496710526315785,0.2732930531169446,-0.38268792710706145,-0.195575221238938,-0.06496710526315785,1.8576451056349494,1.1409,1.0723500000000001,1.0561583333333333,1.004248,多头,-0.00341835393110701,-0.06496710526315785,1168826036.5,960799219.4333333,1.2165143485330454,,,,,,,,,,,,0.5064935064935064,0.5972222222222222,0.7272727272727273,0.5972222222222222,0.6923076923076923,0.6410256410256411,11,32,5,7,55,D,D,True,,淘汰,多头 / 回撤-38.3% / 1年+36.3%,24
159530,sz159530,机器人ETF易方达,1.584,0.571,768785908.0,490474269.0,1.584,1.585,机器人ETF易方达,指数型-股票,,,,,1.584,机器人ETF易方达,10337613169.0,,机器人ETF易方达,sz,163.74779259696,SATELLITE,科技,False,4,7.68785908,缺折溢价,584,2024-01-18,2026-06-23,1.575,0.23318801685013746,0.2579872204472844,0.12019914651493613,0.15723732549595892,-0.09012131715771243,0.3107328211225531,-0.2897777777777777,-0.2195690157251019,-0.09012131715771243,1.1749709748222477,1.59595,1.5326166666666667,1.541125,1.4942280000000001,站上MA60,-0.013126977662207495,-0.09012131715771243,1310350638.35,870015199.6833333,1.506123845683316,,,,,,,,,,,,0.6753246753246753,0.5694444444444444,0.6233766233766234,0.5833333333333334,0.5384615384615384,0.6794871794871795,13,28,5,8,54,D,D,True,,淘汰,站上MA60 / 回撤-29.0% / 1年+25.8%,25
159206,sz159206,卫星ETF永赢,1.636,2.186,925373631.0,571914292.0,1.636,1.637,卫星ETF永赢,指数型-股票,,,,,1.636,卫星ETF永赢,10318953365.0,,卫星ETF永赢,sz,168.8180770514,SATELLITE,行业主题,False,4,9.25373631,缺折溢价,309,2025-03-14,2026-06-23,1.601,0.4726774782621894,0.6642411642411643,0.1403133903133904,0.00628535512256434,-0.13646170442286953,0.4053368976631634,-0.2889595638346206,-0.2889595638346206,-0.27260336210813274,2.2987339661867967,1.6517499999999998,1.7391000000000003,1.7713333333333334,1.43696,震荡,-0.030724988648403118,-0.27260336210813274,1208209960.95,1400307694.9333334,0.8628174831300354,,,,,,,,,,,,0.8701298701298701,0.7083333333333334,0.6363636363636364,0.625,0.2948717948717949,0.6538461538461539,11,27,5,8,51,D,D,True,,淘汰,震荡 / 回撤-28.9% / 1年+66.4%,26
513190,sh513190,港股通金融ETF华夏,1.69,-1.4,562506003.0,330569900.0,1.689,1.69,港股通金融ETF华夏,指数型-股票,,,,,1.69,H股金融,256936000.0,2025-01-15,港股通金融ETF华夏,sh,4.3422184,SATELLITE,跨境,True,4,5.62506003,缺折溢价,654,2023-10-11,2026-06-23,1.714,0.2336057559221414,0.05476923076923068,-0.0266893810335036,0.02084574151280516,-0.013808975834292303,0.1855461627066367,-0.1624758220502902,-0.12152034261241973,-0.08244111349036409,0.45070010166045327,1.7377500000000001,1.7533166666666664,1.7622083333333332,1.744532,跌破MA250,-0.013667098259243393,-0.08244111349036409,412348775.95,386101631.01666665,1.0679798861875316,,,,,,,,,,,,0.6883116883116883,0.4722222222222222,0.5454545454545454,0.5277777777777778,0.9871794871794872,0.1282051282051282,19,25,4,3,51,D,D,False,F2规模<5亿,淘汰,F2规模<5亿 / 跌破MA250 / 回撤-16.2% / 1年+5.5%,27
159259,sz159259,成长ETF易方达,1.781,2.651,709843725.0,401812834.0,1.781,1.782,成长ETF易方达,指数型-股票,,,,,1.781,成长ETF易方达,3455696403.0,,成长ETF易方达,sz,61.54595293743,SATELLITE,行业主题,False,4,7.09843725,缺折溢价,195,2025-08-28,2026-06-23,1.735,0.9398857719181672,,0.7419678714859439,0.6337099811676083,0.1802721088435375,0.35785658451741975,-0.16807511737089198,-0.16807511737089198,-0.04983570646221247,,1.5571000000000002,1.3685333333333332,1.2350916666666667,,站上MA60,0.11425085094085152,-0.04983570646221247,475289816.25,326678139.1166667,1.454917728915615,,,,,,,,,,,,0.961038961038961,,0.8831168831168831,,0.38461538461538464,0.16666666666666666,17,25,3,5,50,D,D,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-16.8%,28
513090,sh513090,香港证券ETF易方达,1.81,-1.577,8392125579.0,4605119558.0,1.81,1.811,香港证券ETF易方达,指数型-股票,,,,,1.81,香港证券,5561488000.0,2025-01-15,香港证券ETF易方达,sh,100.6629328,SATELLITE,金融地产,False,4,83.92125579,缺折溢价,780,2023-03-31,2026-06-23,1.839,0.1623625562834914,0.08623744831659774,-0.10467380720545272,0.04607508532423199,0.03314606741573023,0.31063873222512595,-0.3229416466826538,-0.3229416466826538,-0.26498800959232605,0.2670372471387718,1.78075,1.7965666666666666,1.9051083333333334,2.0317760000000002,站上MA60,0.032710936403200774,-0.26498800959232605,6966223784.8,5905885779.05,1.1795391996085238,,,,,,,,,,,,0.5844155844155844,0.4861111111111111,0.4935064935064935,0.4722222222222222,0.5512820512820513,0.9871794871794872,9,25,5,9,48,D,D,True,,淘汰,站上MA60 / 回撤-32.3% / 1年+8.6%,29
512400,sh512400,有色金属ETF南方,1.98,0.202,1631831620.0,837687731.0,1.979,1.98,有色金属ETF南方,指数型-股票,,,,,1.98,有色ETF,4608539000.0,2025-01-15,有色金属ETF南方,sh,91.2490722,SATELLITE,周期资源,False,4,16.3183162,缺折溢价,780,2023-03-31,2026-06-23,1.976,0.21598928841353726,0.7882352941176471,0.1151241534988714,0.044397463002114224,-0.024197530864197514,0.4102936779903998,-0.2986512524084779,-0.2986512524084779,-0.23853564547206174,2.6393168880455407,1.9841000000000002,2.0499,2.105058333333333,1.7771560000000004,震荡,-0.00408245552139519,-0.23853564547206174,1420768633.1,1210331488.45,1.1738673633282848,,,,,,,,,,,,0.6363636363636364,0.7638888888888888,0.6103896103896104,0.6805555555555556,0.28205128205128205,0.7564102564102564,11,25,5,7,48,D,D,True,,淘汰,震荡 / 回撤-29.9% / 1年+78.8%,30
560860,sh560860,工业有色ETF万家,1.717,-1.037,933855923.0,551354599.0,1.718,1.719,工业有色ETF万家,指数型-股票,,,,,1.717,工业有色,451233000.0,2025-01-15,工业有色ETF万家,sh,7.74767061,SATELLITE,周期资源,False,4,9.33855923,缺折溢价,780,2023-03-31,2026-06-23,1.735,0.23015883176659058,1.0057803468208095,0.20152354570637132,0.10228716645489211,0.01048340128130465,0.42858451459098496,-0.3121693121693121,-0.2989405803777061,-0.20082911100875167,3.364482485281938,1.7089000000000003,1.7157833333333334,1.7636,1.4694559999999999,站上MA60,0.015272982620399,-0.20082911100875167,582592585.6,465131796.48333335,1.2525322715082876,,,,,,,,,,,,0.6623376623376623,0.7777777777777778,0.7142857142857143,0.7222222222222222,0.19230769230769232,0.2948717948717949,8,31,5,4,48,D,D,False,F2规模<8亿,淘汰,F2规模<8亿 / 站上MA60 / 回撤-31.2% / 1年+100.6%,31
512880,sh512880,证券ETF国泰,1.111,-1.768,3457818554.0,3088978861.0,1.111,1.112,证券ETF国泰,指数型-股票,,,,,1.111,证券ETF,24108291500.0,2025-01-15,证券ETF国泰,sh,267.843118565,SATELLITE,金融地产,False,4,34.57818554,缺折溢价,780,2023-03-31,2026-06-23,1.131,0.05800181106022917,0.038567493112947604,-0.062189054726368154,0.08022922636103158,0.08229665071770342,0.2361516510675522,-0.303538175046555,-0.2596153846153847,-0.17082111436950154,0.14855626976839073,1.0461,1.0557666666666667,1.1178833333333336,1.1683919999999999,站上MA60,0.08115858904502438,-0.16346153846153855,2643249505.2,2092157210.1833334,1.2634086445962514,,,,,,,,,,,,0.42857142857142855,0.4444444444444444,0.5194805194805194,0.4444444444444444,0.8717948717948718,0.8846153846153846,11,22,5,9,47,D,D,True,,淘汰,站上MA60 / 回撤-30.4% / 1年+3.9%,32
159516,sz159516,半导体设备ETF国泰,1.653,5.421,4240934674.0,2633517775.0,1.652,1.653,半导体设备ETF国泰,指数型-股票,,,,,1.653,半导体设备ETF国泰,19309179986.0,,半导体设备ETF国泰,sz,319.18074516858,SATELLITE,科技,False,4,42.40934674,缺折溢价,702,2023-07-27,2026-06-23,1.568,0.18292170257936058,0.5727181544633901,0.05234899328859055,-0.025481665630826544,0.16148148148148156,0.648211755061245,-0.5916496945010183,-0.5916496945010183,-0.2016293279022403,0.9680021130517197,1.3176999999999999,1.1388166666666666,1.4521666666666666,1.3593,站上MA60,0.18995218942096104,-0.2016293279022403,3125133598.8,2386920213.3333335,1.3092744287567752,,,,,,,,,,,,0.5974025974025974,0.6805555555555556,0.5584415584415584,0.5694444444444444,0.05128205128205128,0.9102564102564102,4,26,7,9,46,D,D,True,,淘汰,站上MA60 / 回撤-59.2% / 1年+57.3%,33
510210,sh510210,上证指数ETF富国,1.032,0.292,612515814.0,595881742.0,1.031,1.032,上证指数ETF富国,指数型-股票,,,,,1.032,综指ETF,8543192600.0,2025-01-15,上证指数ETF富国,sh,88.165747632,SATELLITE,行业主题,False,4,6.12515814,缺折溢价,780,2023-03-31,2026-06-23,1.029,0.017782983850460177,0.2163120567375887,0.06082474226804124,0.055384615384615365,-0.009624639076034613,0.1284676394964334,-0.3196721311475409,-0.0890151515151516,-0.0356138706654171,2.430058850158441,1.0233500000000002,1.0218833333333335,1.0225833333333332,0.9790599999999999,站上MA60,0.005521082718522141,-0.0356138706654171,698743947.65,582623340.1166667,1.1993064807703737,,,,,,,,,,,,0.2987012987012987,0.5416666666666666,0.5714285714285714,0.6666666666666666,1.0,0.4230769230769231,15,22,3,6,46,D,D,True,,淘汰,站上MA60 / 回撤-32.0% / 1年+21.6%,34
159870,sz159870,化工ETF鹏华,0.894,3.353,955630282.0,1085148226.0,0.893,0.894,化工ETF鹏华,指数型-股票,,,,,0.894,化工ETF鹏华,19171607019.0,,化工ETF鹏华,sz,171.39416674986,SATELLITE,周期资源,False,4,9.55630282,缺折溢价,780,2023-03-31,2026-06-23,0.865,0.07412187581021001,0.525573192239859,0.14721485411140578,0.024881516587677677,0.02125147579693043,0.27105008144423187,-0.3155680224403927,-0.19367991845056065,-0.11824668705402652,2.713617376775272,0.8354999999999999,0.8774500000000001,0.8830916666666667,0.773344,震荡,0.035308198683423164,-0.11824668705402652,833704273.9,971578821.0333333,0.8580922678134386,,,,,,,,,,,,0.44155844155844154,0.6666666666666666,0.6493506493506493,0.6944444444444444,0.717948717948718,0.5384615384615384,12,21,4,8,45,D,D,True,,淘汰,震荡 / 回撤-31.6% / 1年+52.6%,35
512070,sh512070,证券保险ETF易方达,0.783,-2.125,658516700.0,834949576.0,0.782,0.783,证券保险ETF易方达,指数型-股票,,,,,0.783,证券保险,10322479700.0,2025-01-15,证券保险ETF易方达,sh,80.825016051,SATELLITE,金融地产,False,4,6.585167,缺折溢价,780,2023-03-31,2026-06-23,0.8,0.04852028974833589,0.01781170483460559,-0.13043478260869568,0.008827238335435084,0.04712041884816753,0.22822475035124207,-0.26617179215270415,-0.2535211267605634,-0.1951710261569416,0.07025728018094428,0.7656500000000002,0.7829666666666667,0.8403083333333334,0.855136,站上MA60,0.044863841180696085,-0.1951710261569416,636392961.3,515850726.53333336,1.2336765823259481,,,,,,,,,,,,0.38961038961038963,0.4166666666666667,0.45454545454545453,0.4166666666666667,0.8974358974358975,0.358974358974359,14,20,5,6,45,D,D,True,,淘汰,站上MA60 / 回撤-26.6% / 1年+1.8%,36
159841,sz159841,证券ETF天弘,1.007,-1.852,593492970.0,585597023.0,1.007,1.008,证券ETF天弘,指数型-股票,,,,,1.007,证券ETF天弘,10234038465.0,,证券ETF天弘,sz,103.05676734254999,SATELLITE,金融地产,False,4,5.9349297,缺折溢价,780,2023-03-31,2026-06-23,1.026,0.05651589687368408,0.03951367781155013,-0.061299176578225034,0.08113804004214975,0.08342133051742362,0.23279769883331747,-0.30234933605720116,-0.26101141924959215,-0.17590361445783143,0.15138677811550144,0.9477500000000001,0.9569166666666666,1.0131833333333333,1.059212,站上MA60,0.08256396729095217,-0.16313213703099505,351349727.1,286464841.71666664,1.2265020900802515,,,,,,,,,,,,0.4155844155844156,0.4583333333333333,0.5324675324675324,0.4583333333333333,0.8846153846153846,0.07692307692307693,11,22,5,6,44,D,D,True,,淘汰,站上MA60 / 回撤-30.2% / 1年+4.0%,37
159131,sz159131,港股通信息技术ETF华宝,1.122,4.567,2999869413.0,2692988889.0,1.121,1.122,港股通信息技术ETF,指数型-股票,,,,,1.122,港股通信息技术ETF华宝,1307919902.0,,港股通信息技术ETF,sz,14.674861300440002,SATELLITE,跨境,True,4,29.99869413,缺折溢价,146,2025-11-13,2026-06-23,1.073,0.12156261012042568,,0.2220956719817766,0.34461152882205504,-0.025431425976385147,0.3928597142569647,-0.24800796812749004,-0.24800796812749004,-0.05128205128205132,,1.07505,0.9480999999999999,0.9281500000000001,,站上MA60,-0.0019068880517185693,-0.05128205128205132,2133223088.5,1036297032.6833333,2.05850544894097,,,,,,,,,,,,0.4935064935064935,,0.7402597402597403,,0.34615384615384615,0.8205128205128205,15,18,4,5,42,D,D,False,F1历史不足378日,观察,F1历史不足378日 / 站上MA60 / 回撤-24.8%,38
